# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Wed Oct 20 23:51:13 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.00000 0.6499999762 2.3520355225    0.650 -0.951  3.6313  4.679    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.06e-15      0.00 7.108e-01 2.744e-01 2.653e-03 7.159e-04 6.492e-03 -1.000 1.475e-02 7.147 7.404 8.142 6.568
0.01471 0.00000 8.00000 0.6582319736 2.3566100597    0.658 -0.939  3.6334  4.681    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.19e-15      0.00 7.108e-01 2.744e-01 2.653e-03 7.158e-04 6.492e-03 -1.000 1.475e-02 7.119 7.366 8.096 6.536
0.01471 0.00000 8.00000 0.7000000477 2.3779268265    0.700 -0.842  3.6500  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.492e-03 -1.000 1.476e-02 6.875 7.043 7.700 6.262
0.01471 0.00000 8.00000 0.7004067302 2.3781201839    0.701 -0.841  3.6502  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.492e-03 -1.000 1.476e-02 6.872 7.040 7.695 6.259
0.01471 0.00000 8.00000 0.7500000000 2.3998889923    0.750 -0.697  3.6767  4.669    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-14      0.00 7.110e-01 2.743e-01 2.618e-03 7.147e-04 6.491e-03 -1.000 1.470e-02 6.514 6.568 7.123 5.863
0.01471 0.00000 8.00000 0.8000000119 2.4187245369    0.800 -0.569  3.6961  4.647    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-14      0.00 7.110e-01 2.743e-01 2.617e-03 7.146e-04 6.491e-03 -1.000 1.476e-02 6.193 6.186 6.681 5.530
0.01471 0.00000 8.00000 0.8485322595 2.4345874786    0.848 -0.451  3.7135  4.624    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-14      0.00 7.111e-01 2.742e-01 2.616e-03 7.145e-04 6.490e-03 -1.000 1.469e-02 5.899 5.847 6.295 5.233
0.01471 0.00000 8.00000 0.8500000238 2.4350347519    0.850 -0.448  3.7141  4.624    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-14      0.00 7.111e-01 2.742e-01 2.616e-03 7.145e-04 6.490e-03 -1.000 1.469e-02 5.890 5.837 6.283 5.224
0.01471 0.00000 8.00000 0.8999999762 2.4492788315    0.899 -0.334  3.7310  4.602    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-14      0.00 7.111e-01 2.742e-01 2.616e-03 7.144e-04 6.488e-03 -1.000 1.476e-02 5.605 5.518 5.925 4.943
0.01471 0.00000 8.00000 0.9499999881 2.4618122578    0.950 -0.225  3.7460  4.577    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-14      0.00 7.112e-01 2.741e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.475e-02 5.333 5.226 5.597 4.686
0.01471 0.00000 8.00000 1.0236972570 2.4777443409    1.024 -0.067  3.7659  4.531    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-14      0.00 7.114e-01 2.738e-01 2.614e-03 7.136e-04 6.482e-03 -1.000 1.473e-02 4.938 4.816 5.141 4.322
0.01471 0.00000 8.00000 1.0436547995 2.4816160202    1.043 -0.030  3.7705  4.520    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.92e-14      0.00 7.115e-01 2.738e-01 2.613e-03 7.136e-04 6.482e-03 -1.000 1.472e-02 4.845 4.721 5.036 4.238
0.01471 0.00000 8.00000 1.0499999523 2.4828116894    1.050 -0.018  3.7719  4.517    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-14      0.00 7.115e-01 2.738e-01 2.613e-03 7.136e-04 6.482e-03 -1.000 1.471e-02 4.816 4.691 5.003 4.212
0.01471 0.00000 8.00000 1.1000000238 2.4916803837    1.099  0.080  3.7832  4.484    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-14      0.00 7.117e-01 2.735e-01 2.611e-03 7.131e-04 6.476e-03 -1.000 1.476e-02 4.570 4.443 4.730 3.992
0.01471 0.00000 8.00000 1.1141220331 2.4940199852    1.113  0.111  3.7869  4.473    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-14      0.00 7.119e-01 2.734e-01 2.610e-03 7.128e-04 6.474e-03 -1.000 1.474e-02 4.492 4.365 4.644 3.922
