# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.50000 0.7500000000 2.3998889923    0.750 -0.249  3.6244  4.012    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.393 5.697 6.445 4.856
0.0152 0.01508 6.50000 0.7602254748 2.4039733410    0.760 -0.241  3.6256  4.014    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.372 5.669 6.411 4.831
0.0152 0.01508 6.50000 0.7998337746 2.4186663628    0.800 -0.206  3.6301  4.019    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.284 5.555 6.275 4.731
0.0152 0.01508 6.50000 0.8000000119 2.4187245369    0.800 -0.205  3.6301  4.019    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.284 5.555 6.275 4.731
0.0152 0.01508 6.50000 0.8044449091 2.4202692509    0.804 -0.202  3.6306  4.020    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.71e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.275 5.543 6.261 4.721
0.0152 0.01508 6.50000 0.8500000238 2.4350347519    0.850 -0.163  3.6356  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.178 5.419 6.115 4.611
0.0152 0.01508 6.50000 0.8525712490 2.4358143806    0.852 -0.161  3.6359  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.25e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.173 5.413 6.107 4.605
0.0152 0.01508 6.50000 0.9000000358 2.4492788315    0.899 -0.121  3.6409  4.029    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.83e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.072 5.285 5.958 4.492
0.0152 0.01508 6.50000 0.9500000477 2.4618122578    0.950 -0.081  3.6460  4.033    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.973 5.160 5.812 4.382
0.0152 0.01508 6.50000 0.9809569716 2.4688401222    0.981 -0.058  3.6491  4.036    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.915 5.086 5.725 4.317
0.0152 0.01508 6.50000 1.0000000000 2.4729156494    1.000 -0.042  3.6511  4.037    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.876 5.037 5.668 4.274
