# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Fri Nov  5 04:32:49 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 6.00000 0.5170596242 2.2543752193    0.517 -0.177  3.5771  3.589    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.212 5.853 6.874 4.856
0.01471 0.00000 6.00000 0.5341553092 2.2700912952    0.534 -0.153  3.5811  3.595    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.153 5.759 6.748 4.778
0.01471 0.00000 6.00000 0.5500000119 2.2836582661    0.550 -0.133  3.5849  3.602    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.101 5.677 6.640 4.711
0.01471 0.00000 6.00000 0.5686744452 2.2985374928    0.568 -0.108  3.5888  3.608    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.040 5.586 6.522 4.633
0.01471 0.00000 6.00000 0.5895258784 2.3138771057    0.589 -0.081  3.5934  3.615    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.971 5.482 6.388 4.546
0.01471 0.00000 6.00000 0.6000000238 2.3211214542    0.600 -0.066  3.5959  3.618    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.936 5.428 6.319 4.501
0.01471 0.00000 6.00000 0.6102312207 2.3279223442    0.610 -0.055  3.5978  3.621    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.906 5.384 6.263 4.464
0.01471 0.00000 6.00000 0.6331540942 2.3422462940    0.633 -0.027  3.6023  3.628    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.838 5.283 6.133 4.379
0.01471 0.00000 6.00000 0.6499999762 2.3520355225    0.650 -0.007  3.6058  3.633    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.788 5.208 6.039 4.316
0.01471 0.00000 6.00000 0.6603559256 2.3577690125    0.660  0.005  3.6076  3.636    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.758 5.165 5.985 4.280
